No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
637,bmg2024cgil,2024-02-01T22:09:30.04806Z,-4.613012791,102.6075287,2.770570092,MLv,34,33,124.4441376,"Southern Sumatra, Indonesia",BMKG
620,bmg2024cgze,2024-02-02T06:35:47.804786Z,-0.145931557,100.1936798,2.337763165,MLv,10,23,143.776947,"Southern Sumatra, Indonesia",BMKG
587,bmg2024cjkh,2024-02-03T14:30:11.383692Z,-0.268624336,100.4144058,2.455934386,MLv,10,17,111.7442112,"Southern Sumatra, Indonesia",BMKG
560,bmg2024clrv,2024-02-04T20:33:57.134656Z,-2.272971153,99.29105377,3.361217955,MLv,16,36,204.1358948,"Southern Sumatra, Indonesia",BMKG
542,bmg2024cnug,2024-02-06T00:03:55.519823Z,-3.272031307,101.5369339,3.979824286,MLv,27,81,122.4911499,"Southern Sumatra, Indonesia",BMKG
530,bmg2024cpax,2024-02-06T16:32:43.423181Z,-3.307915449,101.6098633,2.716215054,MLv,10,14,216.9246216,"Southern Sumatra, Indonesia",BMKG
485,bmg2024cssa,2024-02-08T16:37:00.901433Z,-3.536041975,102.440834,4.039170547,MLv,10,53,77.65148926,"Southern Sumatra, Indonesia",BMKG
471,bmg2024ctks,2024-02-09T02:03:58.354864Z,-2.230579853,102.0398102,3.52574695,MLv,149,75,54.49302816,"Southern Sumatra, Indonesia",BMKG
458,bmg2024cuag,2024-02-09T09:54:33.795901Z,-1.085987329,100.1808548,3.659034504,MLv,58,52,37.3571167,"Southern Sumatra, Indonesia",BMKG
449,bmg2024cuoo,2024-02-09T17:08:50.18327Z,-5.89440012,104.0321808,3.414600924,MLv,14,30,199.8675613,"Southern Sumatra, Indonesia",BMKG
433,bmg2024cvvn,2024-02-10T09:48:26.317171Z,-0.461622089,99.5790329,3.156948077,M,40,33,65.05615234,"Southern Sumatra, Indonesia",BMKG
421,bmg2024cwzg,2024-02-11T00:48:22.661556Z,-4.370192528,102.4207764,3.452968049,MLv,35,26,231.101387,"Southern Sumatra, Indonesia",BMKG
341,bmg2024ddnj,2024-02-14T14:45:19.401796Z,-0.872477412,98.82829285,3.093517303,M,10,12,165.0445251,"Southern Sumatra, Indonesia",BMKG
322,bmg2024dfhw,2024-02-15T14:16:07.128344Z,-3.134892702,102.2444534,2.608389576,MLv,10,15,92.22032166,"Southern Sumatra, Indonesia",BMKG
315,bmg2024dfrk,2024-02-15T19:04:32.141594Z,-1.098598838,100.392868,2.71886009,M,74,42,95.34559631,"Southern Sumatra, Indonesia",BMKG
313,bmg2024dfus,2024-02-15T20:44:46.413568Z,-2.095591784,100.4670868,2.647950029,M,25,27,75.46711731,"Southern Sumatra, Indonesia",BMKG
298,bmg2024dgov,2024-02-16T06:55:28.300228Z,-4.42809248,102.5042343,3.99245472,MLv,36,45,108.3980713,"Southern Sumatra, Indonesia",BMKG
291,bmg2024dgyp,2024-02-16T11:51:18.09047Z,-4.440055847,102.2098541,3.832374522,MLv,29,50,131.2671051,"Southern Sumatra, Indonesia",BMKG
282,bmg2024dhux,2024-02-16T23:07:49.261152Z,-1.890626669,100.7129364,3.238987556,M,41,33,67.53903198,"Southern Sumatra, Indonesia",BMKG
247,bmg2024dlqu,2024-02-19T01:35:43.640492Z,-2.136848211,102.0666199,3.273899921,M,166,71,94.99945068,"Southern Sumatra, Indonesia",BMKG
240,bmg2024dmqz,2024-02-19T14:48:55.589211Z,-1.46408689,99.76246643,4.066625953,M,36,84,50.04660034,"Southern Sumatra, Indonesia",BMKG
222,bmg2024dnzf,2024-02-20T08:06:47.676025Z,-4.605993748,102.1709747,3.502226296,M,38,27,137.7104797,"Southern Sumatra, Indonesia",BMKG
206,bmg2024dpnl,2024-02-21T04:26:50.374138Z,-3.155646801,101.6310043,3.157271223,M,48,20,142.8821106,"Southern Sumatra, Indonesia",BMKG
196,bmg2024dqnz,2024-02-21T17:51:14.144942Z,-2.520740747,102.2458954,2.831872841,M,5,18,66.92678833,"Southern Sumatra, Indonesia",BMKG
159,bmg2024dtlo,2024-02-23T08:02:11.364791Z,-0.571157336,98.65744781,3.800884272,M,12,41,165.517334,"Southern Sumatra, Indonesia",BMKG
136,bmg2024dvia,2024-02-24T08:30:23.748718Z,-2.602827787,102.2714539,3.654852165,M,149,49,83.88166809,"Southern Sumatra, Indonesia",BMKG
116,bmg2024dwrm,2024-02-25T02:25:29.465094Z,-5.592024803,102.3380737,4.339227226,M,33,80,207.5307083,"Southern Sumatra, Indonesia",BMKG
98,bmg2024dyar,2024-02-25T20:12:26.823714Z,-0.596536696,98.94348145,2.864048528,M,18,33,133.0184784,"Southern Sumatra, Indonesia",BMKG
61,bmg2024ebwr,2024-02-27T22:43:54.920894Z,-1.705817461,101.4202423,2.618497445,M,126,28,116.7256069,"Southern Sumatra, Indonesia",BMKG
40,bmg2024eeuv,2024-02-29T13:12:48.269657Z,-5.605154037,103.5720749,3.791134082,M,11,34,159.3617401,"Southern Sumatra, Indonesia",BMKG
26,bmg2024eftv,2024-03-01T01:50:22.358992Z,-4.910495758,104.0216064,2.804516322,M,10,20,74.89613342,"Southern Sumatra, Indonesia",BMKG
713,bmg2024eftv,2024-03-01T01:50:22.358992Z,-4.910495758,104.0216064,2.804516322,M,10,20,74.89613342,"Southern Sumatra, Indonesia",BMKG
24,bmg2024efzr,2024-03-01T04:48:08.386295Z,-2.611656427,101.2649307,2.23457862,MLv,48,10,218.3460388,"Southern Sumatra, Indonesia",BMKG
711,bmg2024efzr,2024-03-01T04:48:08.386295Z,-2.611656427,101.2649307,2.23457862,MLv,48,10,218.3460388,"Southern Sumatra, Indonesia",BMKG
679,bmg2024ehzw,2024-03-02T07:09:22.995422Z,-0.565573573,99.96839142,2.455396474,M,10,22,99.3147583,"Southern Sumatra, Indonesia",BMKG
662,bmg2024ekld,2024-03-03T15:07:43.177402Z,-5.143491745,102.9775543,4.890205259,Mw(mB),45,200,97.3544693,"Southern Sumatra, Indonesia",BMKG
625,bmg2024eoei,2024-03-05T16:13:53.442186Z,-4.657087326,102.6394501,3.133565532,M,31,43,96.98234558,"Southern Sumatra, Indonesia",BMKG
605,bmg2024epba,2024-03-06T03:41:58.354009Z,-3.472312689,101.9943237,3.771786495,M,59,73,114.2562103,"Southern Sumatra, Indonesia",BMKG
587,bmg2024epyc,2024-03-06T15:21:57.184075Z,-4.935641766,102.7965164,3.710367991,M,28,50,112.9883347,"Southern Sumatra, Indonesia",BMKG
563,bmg2024eqid,2024-03-06T20:25:32.018682Z,-2.204111814,101.3954697,2.501396082,M,76,23,100.5776253,"Southern Sumatra, Indonesia",BMKG
556,bmg2024eqlu,2024-03-06T22:17:03.795695Z,-2.020042896,101.0368805,2.840071491,M,65,32,45.91653442,"Southern Sumatra, Indonesia",BMKG
518,bmg2024esni,2024-03-08T01:19:41.746339Z,-0.490955353,99.12400055,3.322277244,M,69,53,104.3181763,"Southern Sumatra, Indonesia",BMKG
503,bmg2024eugs,2024-03-09T00:15:15.614853Z,-0.682976782,98.53429413,4.000034565,M,25,55,191.3150177,"Southern Sumatra, Indonesia",BMKG
488,bmg2024evvl,2024-03-09T20:49:47.59708Z,-2.757800817,102.2899017,3.445427879,M,144,30,83.17715454,"Southern Sumatra, Indonesia",BMKG
475,bmg2024exhl,2024-03-10T16:01:41.298318Z,-5.515109062,103.2595444,3.577089685,M,19,30,175.6021957,"Southern Sumatra, Indonesia",BMKG
474,bmg2024exjl,2024-03-10T17:02:04.032942Z,-0.246082306,99.3740921,3.252508907,M,65,43,75.5887146,"Southern Sumatra, Indonesia",BMKG
458,bmg2024exwe,2024-03-10T23:28:59.046055Z,-0.65125078,99.58380127,3.306906725,M,37,18,256.3535576,"Southern Sumatra, Indonesia",BMKG
452,bmg2024eywi,2024-03-11T12:41:11.219027Z,-4.937399864,102.7901993,4.014864527,M,23,96,109.56353,"Southern Sumatra, Indonesia",BMKG
418,bmg2024fche,2024-03-13T09:34:20.101142Z,-3.768817186,101.8673477,3.748314093,M,30,37,130.150528,"Southern Sumatra, Indonesia",BMKG
417,bmg2024fckh,2024-03-13T11:08:44.231997Z,-3.894518614,102.1774597,4.167734998,M,19,51,118.9509735,"Southern Sumatra, Indonesia",BMKG
413,bmg2024fczn,2024-03-13T18:51:00.011698Z,-1.678441405,101.1715317,2.858048533,M,10,20,109.8251495,"Southern Sumatra, Indonesia",BMKG
410,bmg2024fdmr,2024-03-14T01:29:43.880024Z,-4.625350475,102.7304153,4.160022538,M,38,77,91.08670044,"Southern Sumatra, Indonesia",BMKG
400,bmg2024feww,2024-03-14T19:46:15.728072Z,-4.773266792,101.9199677,3.572491609,M,33,43,167.9055939,"Southern Sumatra, Indonesia",BMKG
369,bmg2024fitl,2024-03-16T22:35:45.125935Z,-0.584352195,99.46977234,3.847962681,M,10,75,71.54528809,"Southern Sumatra, Indonesia",BMKG
345,bmg2024flnw,2024-03-18T11:11:10.788737Z,-5.193294048,103.2082214,2.953546489,M,25,30,154.4248581,"Southern Sumatra, Indonesia",BMKG
334,bmg2024fney,2024-03-19T08:56:12.360523Z,-4.647996426,102.6625366,3.228866184,M,36,23,122.3400421,"Southern Sumatra, Indonesia",BMKG
327,bmg2024foau,2024-03-19T19:59:25.027006Z,-5.7647686,102.9068222,3.830727966,M,18,98,189.4930191,"Southern Sumatra, Indonesia",BMKG
315,bmg2024fpvi,2024-03-20T19:29:50.797519Z,-3.344436407,101.4792175,3.373065572,M,23,65,128.1604309,"Southern Sumatra, Indonesia",BMKG
312,bmg2024fpyp,2024-03-20T21:09:05.56712Z,-2.058150291,100.6030502,2.710898158,M,31,33,78.15866089,"Southern Sumatra, Indonesia",BMKG
296,bmg2024fskj,2024-03-22T05:22:00.560355Z,-0.365803808,99.00209808,4.067645492,M,18,57,111.4911804,"Southern Sumatra, Indonesia",BMKG
263,bmg2024fswv,2024-03-22T11:39:51.177016Z,-0.514706492,99.15719604,4.447845133,M,14,67,101.2469025,"Southern Sumatra, Indonesia",BMKG
234,bmg2024ftov,2024-03-22T20:45:08.170046Z,-3.18676734,101.9439011,3.048951334,M,68,23,105.9446106,"Southern Sumatra, Indonesia",BMKG
172,bmg2024fxns,2024-03-25T00:44:32.522896Z,-0.530336857,99.35856628,2.619388496,M,36,26,94.49136353,"Southern Sumatra, Indonesia",BMKG
163,bmg2024fycj,2024-03-25T08:07:54.739461Z,-2.027205706,100.7161789,3.459294802,M,30,25,115.5012054,"Southern Sumatra, Indonesia",BMKG
123,bmg2024fzyk,2024-03-26T08:24:42.405278Z,-3.62147069,102.0422363,3.811467844,M,51,65,117.2383728,"Southern Sumatra, Indonesia",BMKG
92,bmg2024gcpq,2024-03-27T19:23:26.568274Z,-2.412433386,102.0123444,2.994327649,M,137,21,133.7940216,"Southern Sumatra, Indonesia",BMKG
60,bmg2024gekr,2024-03-28T19:08:36.502499Z,-0.448231727,100.1672058,2.192346979,M,18,24,84.01855469,"Southern Sumatra, Indonesia",BMKG
618,bmg2024glbr,2024-04-01T10:32:54.397Z,-5.309146404,102.5628052,4.191901614,M,13,29,156.7012634,"Southern Sumatra, Indonesia",BMKG
572,bmg2024gpro,2024-04-03T23:07:48.262415Z,-3.324059725,101.6672745,3.779241889,M,27,29,120.4414063,"Southern Sumatra, Indonesia",BMKG
569,bmg2024gqjk,2024-04-04T08:08:12.564504Z,-1.112627149,99.8992691,3.153899558,M,36,23,70.57489014,"Southern Sumatra, Indonesia",BMKG
564,bmg2024gqwp,2024-04-04T14:48:51.024863Z,-4.715559959,102.6204071,3.380422446,M,36,79,97.30714417,"Southern Sumatra, Indonesia",BMKG
562,bmg2024grdg,2024-04-04T18:09:37.524613Z,-4.913439274,102.6976547,3.088050338,M,18,56,105.3957977,"Southern Sumatra, Indonesia",BMKG
557,bmg2024grnb,2024-04-04T23:07:04.094457Z,-0.427047759,100.1447601,2.771020566,M,10,60,43.39276123,"Southern Sumatra, Indonesia",BMKG
517,bmg2024guym,2024-04-06T20:17:43.627218Z,-1.220716596,100.1334763,2.779033308,M,36,26,74.26367188,"Southern Sumatra, Indonesia",BMKG
512,bmg2024gvmc,2024-04-07T03:11:21.029715Z,-5.103310585,104.2994537,2.896495865,M,10,20,80.82040405,"Southern Sumatra, Indonesia",BMKG
500,bmg2024gwgw,2024-04-07T13:40:06.081487Z,-2.529502153,102.4594498,3.507447557,M,168,52,64.52807236,"Southern Sumatra, Indonesia",BMKG
454,bmg2024gymn,2024-04-08T18:48:19.649602Z,-4.191291809,103.3535767,3.73156498,M,146,52,107.3585739,"Southern Sumatra, Indonesia",BMKG
450,bmg2024gyyt,2024-04-09T00:58:32.186565Z,-4.886901379,102.9991837,4.68251543,M,27,87,109.9583588,"Southern Sumatra, Indonesia",BMKG
385,bmg2024hcal,2024-04-10T17:14:14.250148Z,-4.014003754,103.3173218,1.909421248,MLv,10,10,182.7892685,"Southern Sumatra, Indonesia",
384,bmg2024hcam,2024-04-10T17:15:38.542323Z,-2.528273106,102.2209702,2.2653448,M,148,14,112.0869522,"Southern Sumatra, Indonesia",
376,bmg2024hcfi,2024-04-10T19:42:17.498423Z,-1.501624227,100.4121323,2.755119491,M,39,36,105.3048706,"Southern Sumatra, Indonesia",
368,bmg2024hcit,2024-04-10T21:27:07.056731Z,-5.209997654,103.0215912,2.76487969,M,31,19,155.0411606,"Southern Sumatra, Indonesia",
366,bmg2024hcrj,2024-04-11T01:47:56.267336Z,-4.983264446,102.9047852,3.944903857,M,35,56,114.7097473,"Southern Sumatra, Indonesia",
340,bmg2024hdxq,2024-04-11T18:05:43.300169Z,-0.585541248,100.4456635,2.411848487,M,10,28,69.17630005,"Southern Sumatra, Indonesia",
330,bmg2024heae,2024-04-11T19:23:02.103556Z,-3.914185047,101.6085205,3.333720831,M,15,35,183.9212189,"Southern Sumatra, Indonesia",
303,bmg2024hgam,2024-04-12T21:48:30.434283Z,-1.594639659,100.28125,2.407181047,M,25,16,129.3864679,"Southern Sumatra, Indonesia",
273,bmg2024hhsy,2024-04-13T20:16:29.771089Z,-1.613023639,100.2358856,3.134664369,M,26,46,57.02685547,"Southern Sumatra, Indonesia",
266,bmg2024hhww,2024-04-13T22:15:39.535673Z,-4.666735649,102.6853409,3.739720617,M,38,61,93.38909912,"Southern Sumatra, Indonesia",
256,bmg2024hjif,2024-04-14T17:07:14.166768Z,-0.112739645,100.8397446,2.537876637,M,158,24,83.47184563,"Southern Sumatra, Indonesia",
251,bmg2024hknd,2024-04-15T08:45:23.47432Z,-2.952363491,101.9195328,3.143751677,M,90,25,94.78512573,"Southern Sumatra, Indonesia",
204,bmg2024hpfv,2024-04-17T22:44:02.367175Z,-0.447628915,100.234169,2.479826645,M,5,33,149.9873047,"Southern Sumatra, Indonesia",
187,bmg2024hsqj,2024-04-19T19:27:49.764635Z,-0.788782775,99.00717926,4.453129006,M,25,174,130.4382935,"Southern Sumatra, Indonesia",
174,bmg2024hujf,2024-04-20T18:07:07.169197Z,-0.328041583,99.05224609,3.182013712,M,21,31,104.1625366,"Southern Sumatra, Indonesia",
159,bmg2024hwhw,2024-04-21T19:43:07.176374Z,-0.759916306,99.045784,3.310498155,M,23,24,122.1959534,"Southern Sumatra, Indonesia",
155,bmg2024hxck,2024-04-22T06:06:05.608418Z,-2.071686029,100.6294022,4.60297036,M,27,87,52.37385559,"Southern Sumatra, Indonesia",
110,bmg2024iclq,2024-04-25T04:26:34.32925Z,-2.898540258,100.0075531,4.628567925,M,21,83,205.6549301,"Southern Sumatra, Indonesia",
107,bmg2024icrm,2024-04-25T07:23:58.078385Z,-4.567088127,102.7637863,2.949366635,M,39,37,114.9121399,"Southern Sumatra, Indonesia",
100,bmg2024idum,2024-04-25T22:03:02.083529Z,-2.208955526,102.3887024,3.464909894,M,202,50,155.4123688,"Southern Sumatra, Indonesia",
86,bmg2024iesd,2024-04-26T09:59:43.375189Z,-4.16342926,102.7025604,3.813442455,M,92,54,95.68954468,"Southern Sumatra, Indonesia",
40,bmg2024iidk,2024-04-28T07:05:21.548398Z,-0.713469207,99.35345459,3.265588058,M,28,22,80.31620026,"Southern Sumatra, Indonesia",
500,bmg2024iqer,2024-05-02T16:49:35.872456Z,-4.165192127,103.1975479,3.491882495,M,10,47,63.38438606,"Southern Sumatra, Indonesia",
499,bmg2024iqgz,2024-05-02T17:59:40.491383Z,-2.11561656,100.0972672,3.414098739,M,10,37,88.43107605,"Southern Sumatra, Indonesia",
488,bmg2024irma,2024-05-03T09:40:25.638511Z,-4.638720989,104.5456543,4.179297565,M,193,59,153.9354324,"Southern Sumatra, Indonesia",
476,bmg2024isuu,2024-05-04T03:14:19.879871Z,-2.227825165,99.30648041,3.241341631,M,29,16,212.2145309,"Southern Sumatra, Indonesia",
468,bmg2024itwe,2024-05-04T17:04:11.999244Z,-1.67258954,99.53890991,3.529161364,M,15,39,81.45762634,"Southern Sumatra, Indonesia",
456,bmg2024iufu,2024-05-04T21:55:55.028256Z,-1.182251453,99.68270111,2.951400068,M,20,29,78.57684326,"Southern Sumatra, Indonesia",
449,bmg2024iuxj,2024-05-05T06:49:00.541181Z,-2.074641705,100.6380997,4.595747769,M,27,57,69.02503967,"Southern Sumatra, Indonesia",
403,bmg2024ixqf,2024-05-06T18:36:41.943887Z,-5.985739708,103.0334778,4.479233795,M,29,60,201.6193924,"Southern Sumatra, Indonesia",
365,bmg2024javk,2024-05-08T12:37:44.666911Z,-0.112777442,100.3308716,2.569243444,M,10,12,98.31505203,"Southern Sumatra, Indonesia",
353,bmg2024jcup,2024-05-09T14:30:32.159648Z,-4.724260807,103.680748,4.460654825,M,136,98,73.55104065,"Southern Sumatra, Indonesia",
352,bmg2024jcvk,2024-05-09T14:54:35.206106Z,-0.273233563,100.3290787,2.177636607,M,11,18,100.1924686,"Southern Sumatra, Indonesia",
341,bmg2024jeru,2024-05-10T15:20:47.016429Z,-3.534070253,101.5650635,4.749758365,M,22,96,84.24429321,"Southern Sumatra, Indonesia",
333,bmg2024jfuu,2024-05-11T05:59:48.20791Z,-1.053512573,99.67217255,3.253983211,M,56,29,47.69281006,"Southern Sumatra, Indonesia",
318,bmg2024jhxu,2024-05-12T09:47:09.024825Z,-0.726564348,99.74430084,3.112892179,M,40,26,51.93927002,"Southern Sumatra, Indonesia",
305,bmg2024jjvt,2024-05-13T11:01:38.265288Z,-1.442441344,99.77872467,2.933194187,M,17,23,115.3648682,"Southern Sumatra, Indonesia",
294,bmg2024jmah,2024-05-14T15:36:23.201086Z,-2.661646843,101.7901382,3.921308809,M,10,33,84.82719421,"Southern Sumatra, Indonesia",
277,bmg2024jobm,2024-05-15T18:28:56.824432Z,-5.907365322,103.8034439,2.809213486,MLv,24,11,254.81633,"Southern Sumatra, Indonesia",
262,bmg2024jpvn,2024-05-16T17:44:31.673282Z,-4.537117481,102.1633759,3.808247905,M,23,46,162.5730743,"Southern Sumatra, Indonesia",
260,bmg2024jpzw,2024-05-16T19:56:00.525526Z,-3.122400522,101.170845,3.291295357,M,19,31,162.2701492,"Southern Sumatra, Indonesia",
254,bmg2024jqip,2024-05-17T00:20:58.553789Z,-3.476521015,101.8437042,4.046904143,M,85,47,124.0554657,"Southern Sumatra, Indonesia",
233,bmg2024jthl,2024-05-18T15:10:27.181605Z,-4.737057686,102.545578,3.061131152,M,29,21,132.2580261,"Southern Sumatra, Indonesia",
171,bmg2024kcvc,2024-05-23T20:17:52.495346Z,-4.319322109,101.5580139,3.761026085,M,15,42,169.6853333,"Southern Sumatra, Indonesia",
167,bmg2024kdbh,2024-05-23T23:25:12.953657Z,-3.796615124,101.8487778,4.431067481,M,17,66,132.0636749,"Southern Sumatra, Indonesia",
136,bmg2024kgtd,2024-05-25T23:50:46.571704Z,-0.179637894,98.80021667,3.520115634,M,26,44,114.2427979,"Southern Sumatra, Indonesia",
134,bmg2024khax,2024-05-26T03:47:10.599403Z,-0.344008267,100.3585968,3.721424918,M,10,29,75.08505249,"Southern Sumatra, Indonesia",
130,bmg2024khis,2024-05-26T07:42:22.930691Z,-0.331802845,100.4259415,3.341811729,M,6,34,77.58281708,"Southern Sumatra, Indonesia",
112,bmg2024kjrj,2024-05-27T14:21:10.236473Z,-1.391483188,100.3868256,3.463299529,M,39,75,40.39868164,"Southern Sumatra, Indonesia",
105,bmg2024kkrw,2024-05-28T03:44:48.825836Z,-0.296900958,100.2900696,2.307832518,M,10,14,110.5993195,"Southern Sumatra, Indonesia",
59,bmg2024koul,2024-05-30T09:35:54.658127Z,-3.699756145,101.5803146,4.376731031,M,15,46,140.82164,"Southern Sumatra, Indonesia",
12,bmg2024krap,2024-05-31T14:58:00.831474Z,-4.287117958,102.3147659,3.173277419,M,33,20,155.1548615,"Southern Sumatra, Indonesia",
4,bmg2024krnn,2024-05-31T21:29:39.031868Z,-3.579138756,102.0482941,3.324495874,M,45,37,115.6335297,"Southern Sumatra, Indonesia",
406,bmg2024kvam,2024-06-02T19:27:22.944943Z,-3.20146513,102.8743515,4.379810252,M,203,105,69.69085598,"Southern Sumatra, Indonesia",
404,bmg2024kvdl,2024-06-02T20:56:55.039633Z,-1.343418837,100.3171768,2.539642995,M,47,18,159.036972,"Southern Sumatra, Indonesia",
397,bmg2024kwem,2024-06-03T10:36:52.433262Z,-2.242606401,100.7213974,3.988945148,M,18,50,87.00196838,"Southern Sumatra, Indonesia",
382,bmg2024kxov,2024-06-04T04:58:46.615192Z,-2.081307173,100.6179733,3.871200878,M,24,79,52.23783875,"Southern Sumatra, Indonesia",
345,bmg2024lcxo,2024-06-07T03:03:56.630012Z,-4.633351326,103.1893234,3.976718936,M,61,60,98.81732178,"Southern Sumatra, Indonesia",
309,bmg2024libv,2024-06-09T22:54:52.954712Z,-0.420526236,100.2681274,3.949836867,M,10,55,38.90905762,"Southern Sumatra, Indonesia",
292,bmg2024ljur,2024-06-10T21:34:06.357575Z,-1.702995777,99.39432526,3.611440713,M,11,30,101.1083984,"Southern Sumatra, Indonesia",
262,bmg2024lois,2024-06-13T09:12:06.947795Z,-3.71581459,101.7235107,3.661559824,M,30,24,134.8444366,"Southern Sumatra, Indonesia",
245,bmg2024lpxf,2024-06-14T05:39:42.992935Z,-1.87468338,100.3601837,4.615176373,M,17,111,55.09020996,"Southern Sumatra, Indonesia",
221,bmg2024lsmf,2024-06-15T15:31:02.939162Z,-4.893523693,102.9977341,4.628882584,M,27,71,110.3897095,"Southern Sumatra, Indonesia",
192,bmg2024lwcv,2024-06-17T15:18:35.555927Z,-4.207268238,102.2709351,3.543379603,M,24,46,121.1023254,"Southern Sumatra, Indonesia",
174,bmg2024lyky,2024-06-18T21:40:56.404955Z,-0.261822611,100.4178238,2.464061467,M,8,21,165.1375122,"Southern Sumatra, Indonesia",
162,bmg2024maot,2024-06-20T01:53:25.870821Z,-3.707095861,101.0345688,3.528546052,M,54,35,168.686203,"Southern Sumatra, Indonesia",
135,bmg2024mdky,2024-06-21T15:22:00.809842Z,-2.097052336,100.7783127,3.65338678,M,32,49,76.60089111,"Southern Sumatra, Indonesia",
134,bmg2024mdrz,2024-06-21T18:54:04.239111Z,-4.815491676,102.7499466,3.372955074,M,26,15,119.1616211,"Southern Sumatra, Indonesia",
127,bmg2024mdzr,2024-06-21T22:49:00.198428Z,-1.359134912,100.3454208,3.381234378,M,46,37,62.56210327,"Southern Sumatra, Indonesia",
94,bmg2024mhgt,2024-06-23T17:47:41.941849Z,-2.115353823,102.0258179,3.580197272,M,171,110,69.55308533,"Southern Sumatra, Indonesia",
90,bmg2024mifs,2024-06-24T06:24:46.49292Z,-0.305316836,100.2587585,2.737564169,M,8,20,101.7248077,"Southern Sumatra, Indonesia",
79,bmg2024mkuc,2024-06-25T15:56:41.936776Z,-4.54972744,101.9610291,4.316643546,M,13,55,153.354187,"Southern Sumatra, Indonesia",
65,bmg2024mmcg,2024-06-26T09:11:43.402816Z,-0.711682737,100.0543671,3.195654548,M,76,31,69.47264099,"Southern Sumatra, Indonesia",
43,bmg2024mqhs,2024-06-28T16:29:46.458162Z,-3.386329651,101.6549225,4.081717475,M,31,52,123.6623688,"Southern Sumatra, Indonesia",
391,bmg2024mzyb,2024-07-03T22:59:10.117177Z,-0.108632073,100.2571335,2.771248172,M,9,40,57.47666931,"Southern Sumatra, Indonesia",
380,bmg2024nbvu,2024-07-05T00:06:30.70282Z,-4.684038639,102.6555099,4.273404906,M,23,39,115.2208252,"Southern Sumatra, Indonesia",
379,bmg2024nccf,2024-07-05T03:20:58.249204Z,-5.355280399,103.0992355,4.182493666,M,17,17,154.1428146,"Southern Sumatra, Indonesia",
360,bmg2024ndgx,2024-07-05T18:51:53.940842Z,-4.315467834,102.2415924,4.521337415,M,20,69,125.2804413,"Southern Sumatra, Indonesia",
350,bmg2024neyi,2024-07-06T16:48:30.723318Z,-1.674767613,99.43753815,3.387541325,M,11,25,91.31364441,"Southern Sumatra, Indonesia",
340,bmg2024ngxs,2024-07-07T18:45:12.282391Z,-1.779980659,99.53212738,3.21266928,M,13,24,100.2586212,"Southern Sumatra, Indonesia",
298,bmg2024nkvn,2024-07-09T22:12:25.305449Z,-2.266763926,100.3205032,3.4179695,M,14,42,73.53025818,"Southern Sumatra, Indonesia",
282,bmg2024nobv,2024-07-11T16:47:07.881376Z,-3.011940956,101.116188,3.216057359,M,30,49,119.351944,"Southern Sumatra, Indonesia",
281,bmg2024nocp,2024-07-11T17:10:47.549454Z,-4.107852459,103.4171295,3.02874071,M,10,36,137.6963959,"Southern Sumatra, Indonesia",
257,bmg2024nqce,2024-07-12T19:14:04.015681Z,-4.315521717,102.055603,3.836583525,M,34,94,137.9701538,"Southern Sumatra, Indonesia",
251,bmg2024nqju,2024-07-12T23:04:39.802322Z,-3.716435194,101.729126,3.30738705,M,25,53,134.6091003,"Southern Sumatra, Indonesia",
241,bmg2024nruu,2024-07-13T17:46:16.698916Z,-0.409032047,99.08500671,3.547434072,M,33,40,105.2277679,"Southern Sumatra, Indonesia",
219,bmg2024nvsb,2024-07-15T20:56:22.510498Z,-3.141196966,102.957634,4.081664077,M,186,85,87.38593292,"Southern Sumatra, Indonesia",
211,bmg2024nxox,2024-07-16T21:37:09.104169Z,-0.590102077,99.05961609,3.505231087,M,31,44,115.7930603,"Southern Sumatra, Indonesia",
207,bmg2024nyri,2024-07-17T11:59:30.15889Z,-5.6817379,102.2110291,3.954193981,M,17,39,234.2725143,"Southern Sumatra, Indonesia",
145,bmg2024ogdv,2024-07-21T14:15:21.969445Z,-2.625768185,99.59793854,4.000606631,M,30,58,195.9346008,"Southern Sumatra, Indonesia",
137,bmg2024oiyx,2024-07-23T03:10:11.789192Z,-1.691498041,99.56880951,4.798573759,M,10,128,64.25982666,"Southern Sumatra, Indonesia",
88,bmg2024onuo,2024-07-25T18:38:48.427747Z,-5.992100716,102.9543533,3.420666049,M,16,32,209.2123413,"Southern Sumatra, Indonesia",
78,bmg2024oorw,2024-07-26T06:25:45.257781Z,-5.292145729,102.5064468,2.938148843,MLv,11,38,150.5515518,"Southern Sumatra, Indonesia",
25,bmg2024otmq,2024-07-28T21:28:28.586062Z,-1.615724683,100.5107422,3.786809824,M,37,74,51.60209656,"Southern Sumatra, Indonesia",
18,bmg2024ouvj,2024-07-29T15:01:01.421564Z,-0.991992414,99.6823349,3.687071998,MLv,13,32,79.14770508,"Southern Sumatra, Indonesia",
13,bmg2024owco,2024-07-30T07:46:40.386404Z,-2.243532419,100.8125534,3.808366774,MLv,29,21,98.82958221,"Southern Sumatra, Indonesia",
4,bmg2024oypf,2024-07-31T16:26:41.921541Z,-5.613547802,103.4072495,3.123137034,M,18,23,181.8511429,"Southern Sumatra, Indonesia",
2,bmg2024oypn,2024-07-31T16:35:57.820899Z,-5.156406403,104.8870468,3.273362666,M,16,13,198.6651154,"Southern Sumatra, Indonesia",
