No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
16,bmg2022knlx,2022-05-30T16:08:19.949188Z,-3.008674383,102.2459564,3.260034074,M,89,26,106.6874542,"Southern Sumatra, Indonesia",BMKG
15,bmg2022knly,2022-05-30T16:09:53.37127Z,2.945955276,97.43494415,2.773884912,M,15,13,189.0498962,"Northern Sumatra, Indonesia",BMKG
4,bmg2022knvz,2022-05-30T21:13:27.983753Z,-3.229319572,103.0616531,3.130031158,M,199,26,132.1537094,"Southern Sumatra, Indonesia",BMKG
2,bmg2022knzo,2022-05-30T23:02:20.827293Z,-6.540389538,103.8072586,3.67064459,M,10,17,238.1306,"Southwest of Sumatra, Indonesia",BMKG
690,bmg2022krad,2022-06-01T14:44:34.838884Z,-2.231024981,100.6088867,3.697991603,M,19,29,148.326828,"Southern Sumatra, Indonesia",BMKG
680,bmg2022krti,2022-06-02T00:26:40.532347Z,1.64239943,99.14685059,4.232613891,M,10,44,61.45141602,"Northern Sumatra, Indonesia",BMKG
676,bmg2022krzn,2022-06-02T03:34:05.941402Z,-5.973164558,103.7799377,3.46394898,M,10,29,203.4174881,"Southern Sumatra, Indonesia",BMKG
671,bmg2022ksgs,2022-06-02T07:11:54.621779Z,-4.649018288,102.6557846,4.454024677,M,28,63,96.85707092,"Southern Sumatra, Indonesia",BMKG
666,bmg2022kspo,2022-06-02T11:40:00.931229Z,-0.368665785,99.0477829,3.113037798,M,25,21,178.9509125,"Southern Sumatra, Indonesia",BMKG
663,bmg2022ksui,2022-06-02T14:04:23.659707Z,1.631816983,99.1756897,2.640217162,M,10,14,140.2000046,"Northern Sumatra, Indonesia",BMKG
662,bmg2022ksvm,2022-06-02T14:39:25.942292Z,1.624683022,99.13024139,2.95008975,M,10,18,137.0565262,"Northern Sumatra, Indonesia",BMKG
623,bmg2022kvkm,2022-06-04T00:30:34.394582Z,1.311447024,97.08283997,3.641300719,M,20,13,227.8563671,"Northern Sumatra, Indonesia",BMKG
621,bmg2022kvnq,2022-06-04T02:05:47.904479Z,0.315088481,96.72533417,3.851555598,M,52,51,224.555481,"Northern Sumatra, Indonesia",BMKG
617,bmg2022kwfb,2022-06-04T10:54:13.613548Z,1.877194881,98.92998505,3.115471194,M,111,51,115.4834595,"Northern Sumatra, Indonesia",BMKG
616,bmg2022kwfg,2022-06-04T11:00:34.604998Z,-5.298474312,103.9833908,2.5617927,M,54,21,192.4206848,"Southern Sumatra, Indonesia",BMKG
615,bmg2022kwgp,2022-06-04T11:41:18.605828Z,2.629521132,98.95291901,2.988199541,M,140,36,132.8510666,"Northern Sumatra, Indonesia",BMKG
614,bmg2022kwit,2022-06-04T12:46:40.495987Z,4.562253475,96.60612488,2.768477369,M,11,18,136.6847382,"Northern Sumatra, Indonesia",BMKG
602,bmg2022kxbw,2022-06-04T22:25:33.065238Z,-4.594622135,101.8778992,3.344087647,M,10,30,191.1508942,"Southern Sumatra, Indonesia",BMKG
601,bmg2022kxce,2022-06-04T22:34:48.827369Z,-1.831446886,100.4204178,2.609641127,M,23,20,124.7144012,"Southern Sumatra, Indonesia",BMKG
600,bmg2022kxdi,2022-06-04T23:10:29.154761Z,-7.869333267,104.462059,4.234681674,M,10,38,164.0844574,"Southwest of Sumatra, Indonesia",BMKG
599,bmg2022kxfa,2022-06-05T00:01:34.444094Z,-4.641325474,101.9689713,3.413221507,M,10,24,183.3837433,"Southern Sumatra, Indonesia",BMKG
593,bmg2022kxsf,2022-06-05T06:40:43.373545Z,-3.037309408,101.1039658,3.219421757,M,22,28,170.7652969,"Southern Sumatra, Indonesia",BMKG
563,bmg2022kzdq,2022-06-06T01:35:51.158196Z,4.55472374,96.55371094,2.672789332,M,10,14,125.2548676,"Northern Sumatra, Indonesia",BMKG
559,bmg2022kzpf,2022-06-06T07:26:34.835215Z,3.291908503,97.17993927,3.27562476,M,47,37,87.18841553,"Northern Sumatra, Indonesia",BMKG
554,bmg2022kzuc,2022-06-06T09:55:04.631766Z,4.643586159,95.65189362,2.29210474,M,50,14,160.7121506,"Northern Sumatra, Indonesia",BMKG
535,bmg2022lasd,2022-06-06T22:02:55.646755Z,-4.528587341,102.0513763,3.435116465,M,14,32,172.659256,"Southern Sumatra, Indonesia",BMKG
530,bmg2022lbak,2022-06-07T02:13:37.358847Z,4.664090157,95.08930206,4.294419567,M,27,43,247.6206551,"Northern Sumatra, Indonesia",BMKG
523,bmg2022lbfy,2022-06-07T05:02:03.507152Z,-0.092075177,99.89663696,3.118477849,M,108,19,151.4417572,"Southern Sumatra, Indonesia",BMKG
503,bmg2022lcjq,2022-06-07T20:01:47.761535Z,-4.398055553,103.9640121,3.058821689,M,166,25,153.3681183,"Southern Sumatra, Indonesia",BMKG
481,bmg2022ldxe,2022-06-08T16:00:12.512886Z,3.924368382,95.97350311,3.207506338,M,13,26,182.1490173,"Northern Sumatra, Indonesia",BMKG
472,bmg2022legk,2022-06-08T20:40:39.75704Z,0.068898499,99.9995575,3.570091193,M,10,41,90.53665161,"Northern Sumatra, Indonesia",BMKG
465,bmg2022lept,2022-06-09T01:23:52.978992Z,-4.438088894,102.2276459,3.350138534,M,24,26,152.9895782,"Southern Sumatra, Indonesia",BMKG
457,bmg2022lffg,2022-06-09T09:13:47.195708Z,-2.122970581,100.6423264,3.170424082,M,10,15,147.8530273,"Southern Sumatra, Indonesia",BMKG
454,bmg2022lfiz,2022-06-09T11:06:27.518486Z,5.035970211,96.97518158,3.367193796,M,10,19,152.7160492,"Northern Sumatra, Indonesia",BMKG
435,bmg2022lgdt,2022-06-09T21:36:15.061774Z,4.542217255,96.55641937,3.546100913,M,10,17,132.3892517,"Northern Sumatra, Indonesia",BMKG
434,bmg2022lgfb,2022-06-09T22:15:42.878764Z,2.970985174,98.51119232,2.34406486,M,10,16,172.0564346,"Northern Sumatra, Indonesia",BMKG
414,bmg2022lhpp,2022-06-10T16:44:07.348705Z,-4.656970978,102.7241211,4.078241824,M,30,47,185.840332,"Southern Sumatra, Indonesia",BMKG
412,bmg2022lhux,2022-06-10T19:24:13.160889Z,0.232776776,99.84421539,3.736002036,M,10,50,79.26387024,"Northern Sumatra, Indonesia",BMKG
394,bmg2022lizn,2022-06-11T10:52:22.529209Z,3.806925297,95.64318848,3.432744151,M,29,21,241.5014343,"Northern Sumatra, Indonesia",BMKG
389,bmg2022ljfc,2022-06-11T13:41:22.501907Z,3.239635944,97.93167114,2.850860785,M,10,16,134.1901932,"Northern Sumatra, Indonesia",BMKG
388,bmg2022ljgn,2022-06-11T14:24:50.406398Z,-4.248171329,102.1905289,3.28372231,M,25,24,214.6692963,"Southern Sumatra, Indonesia",BMKG
368,bmg2022llcs,2022-06-12T14:45:26.332835Z,-5.454034328,104.6579742,2.827852063,M,87,17,122.6195068,"Southern Sumatra, Indonesia",BMKG
366,bmg2022lliq,2022-06-12T17:45:27.247036Z,5.142467499,95.64485168,4.491886328,M,102,41,131.0284119,"Northern Sumatra, Indonesia",BMKG
365,bmg2022llje,2022-06-12T18:01:10.547716Z,-6.14826107,103.8380814,4.264793067,M,10,55,139.9517059,"Southwest of Sumatra, Indonesia",BMKG
330,bmg2022lpuz,2022-06-15T04:32:02.515391Z,1.741027951,99.27423859,3.561430164,M,142,50,116.1144562,"Northern Sumatra, Indonesia",BMKG
328,bmg2022lqbu,2022-06-15T07:58:27.940317Z,-3.244396448,101.8427429,3.20705867,M,79,31,157.2726898,"Southern Sumatra, Indonesia",BMKG
320,bmg2022lqvg,2022-06-15T17:47:52.041016Z,3.290842772,96.43817902,3.320374765,M,10,24,177.0965271,"Northern Sumatra, Indonesia",BMKG
301,bmg2022lspx,2022-06-16T17:23:09.86799Z,1.106243491,93.55286407,4.440840947,M,10,29,286.6219139,"Northern Sumatra, Indonesia",BMKG
281,bmg2022ltox,2022-06-17T06:00:05.69578Z,-2.235569239,100.5908585,3.163116666,M,28,19,175.0209427,"Southern Sumatra, Indonesia",BMKG
279,bmg2022ltrz,2022-06-17T07:34:00.749755Z,-5.242002964,103.754776,3.58011633,M,52,32,140.2787399,"Southern Sumatra, Indonesia",BMKG
267,bmg2022luuz,2022-06-17T22:12:27.681284Z,0.148076356,96.55677032,4.414993466,M,21,44,221.2009201,"Northern Sumatra, Indonesia",BMKG
262,bmg2022lvgg,2022-06-18T03:53:56.219996Z,3.477473021,96.17602539,4.394532731,M,10,40,185.3820496,"Northern Sumatra, Indonesia",BMKG
260,bmg2022lvle,2022-06-18T06:24:10.747809Z,-4.924984932,103.0266266,3.589464693,M,30,32,129.5574417,"Southern Sumatra, Indonesia",BMKG
258,bmg2022lvmp,2022-06-18T07:06:33.948325Z,2.066601992,96.19617462,3.683699407,M,10,24,228.2112045,"Northern Sumatra, Indonesia",BMKG
257,bmg2022lvpi,2022-06-18T08:29:03.84357Z,-6.327486515,101.6279373,4.413006793,M,10,27,198.3935242,"Southwest of Sumatra, Indonesia",BMKG
251,bmg2022lvvz,2022-06-18T11:51:22.744051Z,2.034303427,99.04714966,2.81235611,M,118,24,139.9591217,"Northern Sumatra, Indonesia",BMKG
249,bmg2022lvyw,2022-06-18T13:18:39.154579Z,-4.942527771,103.0177155,4.043203252,M,27,56,118.9669342,"Southern Sumatra, Indonesia",BMKG
243,bmg2022lwhd,2022-06-18T17:29:57.68242Z,2.826316833,98.38899994,2.829933345,M,10,32,89.06028271,"Northern Sumatra, Indonesia",BMKG
215,bmg2022lyzm,2022-06-20T05:01:37.648526Z,2.30714488,96.19975281,4.746902317,M,21,86,202.3396606,"Northern Sumatra, Indonesia",BMKG
212,bmg2022lzcz,2022-06-20T06:48:08.661147Z,3.328567505,96.23913574,3.211201243,M,10,22,212.8199692,"Northern Sumatra, Indonesia",BMKG
210,bmg2022lzkw,2022-06-20T10:46:42.773549Z,-2.291937828,101.9692688,3.060559981,M,159,28,152.7089081,"Southern Sumatra, Indonesia",BMKG
207,bmg2022lzod,2022-06-20T12:26:33.238462Z,-4.650802612,102.6116257,3.32590708,M,34,38,208.7497253,"Southern Sumatra, Indonesia",BMKG
203,bmg2022lzyu,2022-06-20T17:49:31.672678Z,-6.964943886,103.8147354,3.64761114,M,14,32,241.6134186,"Southwest of Sumatra, Indonesia",BMKG
189,bmg2022mbbv,2022-06-21T08:29:40.856327Z,3.723718405,95.90644073,3.291555254,M,35,22,229.9554901,"Northern Sumatra, Indonesia",BMKG
179,bmg2022mctz,2022-06-22T06:48:10.362286Z,2.202403307,96.45565033,4.650641111,M,25,41,186.2223816,"Northern Sumatra, Indonesia",BMKG
177,bmg2022mcxp,2022-06-22T08:37:14.831808Z,0.429701835,99.07798767,3.829552872,M,10,18,196.7951965,"Northern Sumatra, Indonesia",BMKG
175,bmg2022mczx,2022-06-22T09:47:13.542928Z,4.936452389,96.56050873,2.242942343,M,10,11,151.0488892,"Northern Sumatra, Indonesia",BMKG
173,bmg2022mdae,2022-06-22T09:55:42.297451Z,0.708355069,99.50520325,3.424130467,M,24,14,168.1212616,"Northern Sumatra, Indonesia",BMKG
163,bmg2022memo,2022-06-23T05:18:40.807501Z,4.573621273,96.37631989,3.132857442,M,10,22,125.5147858,"Northern Sumatra, Indonesia",BMKG
143,bmg2022mfkk,2022-06-23T17:21:30.477762Z,-1.124784231,100.2206955,3.058098675,M,41,28,119.0970154,"Southern Sumatra, Indonesia",BMKG
126,bmg2022mhaa,2022-06-24T14:23:01.96067Z,4.833337784,95.38755035,2.815168754,M,10,11,218.8186798,"Northern Sumatra, Indonesia",BMKG
124,bmg2022mhbn,2022-06-24T15:08:39.114158Z,-2.256833076,102.1474457,4.254089984,M,197,62,111.8908463,"Southern Sumatra, Indonesia",BMKG
123,bmg2022mhdr,2022-06-24T16:14:28.622877Z,0.125717208,99.92619324,3.553961634,M,27,16,106.6738892,"Northern Sumatra, Indonesia",BMKG
113,bmg2022mhja,2022-06-24T18:56:34.284085Z,-1.830979466,100.3336258,4.892692578,M,49,165,53.92120361,"Southern Sumatra, Indonesia",BMKG
108,bmg2022mhya,2022-06-25T02:31:25.62133Z,-2.861731768,101.0592117,3.878526366,M,20,32,170.0879364,"Southern Sumatra, Indonesia",BMKG
106,bmg2022mifs,2022-06-25T06:24:13.684694Z,3.146323442,97.99781036,2.388405323,M,10,20,122.7335434,"Northern Sumatra, Indonesia",BMKG
105,bmg2022miga,2022-06-25T06:34:15.618576Z,4.98230648,95.66040802,2.844788178,M,60,15,155.2078094,"Northern Sumatra, Indonesia",BMKG
101,bmg2022mija,2022-06-25T08:04:25.739108Z,5.091386318,94.35134888,3.853530022,M,17,19,270.7927589,"Northern Sumatra, Indonesia",BMKG
91,bmg2022mizz,2022-06-25T16:38:17.684515Z,3.389703512,98.67277527,2.273447898,M,10,12,190.1501007,"Northern Sumatra, Indonesia",BMKG
86,bmg2022mjsj,2022-06-26T01:55:42.602482Z,-5.71850729,102.9378357,3.740237165,M,10,20,204.0571976,"Southern Sumatra, Indonesia",BMKG
82,bmg2022mkqv,2022-06-26T14:17:15.459128Z,0.593694806,99.52450562,3.62731309,M,113,51,79.43162537,"Northern Sumatra, Indonesia",BMKG
77,bmg2022mkzf,2022-06-26T18:32:14.246564Z,0.89692694,98.84850311,2.547510626,M,52,24,144.9519501,"Northern Sumatra, Indonesia",BMKG
71,bmg2022mlwm,2022-06-27T06:17:17.716132Z,3.211035013,98.87400055,2.652825651,M,163,25,233.2043762,"Northern Sumatra, Indonesia",BMKG
60,bmg2022mnes,2022-06-27T23:34:25.613343Z,-3.308690548,101.8037338,3.470933771,M,53,24,193.4594879,"Southern Sumatra, Indonesia",BMKG
57,bmg2022mnki,2022-06-28T02:25:03.63587Z,5.945896626,95.56333923,3.824843587,M,223,31,280.3850861,"Northern Sumatra, Indonesia",BMKG
45,bmg2022mozx,2022-06-28T23:24:56.213517Z,-5.016427994,102.966835,4.278132991,M,23,28,210.3910141,"Southern Sumatra, Indonesia",BMKG
40,bmg2022mpyj,2022-06-29T11:46:35.158385Z,3.642279625,96.00972748,3.194792731,M,10,18,223.5309219,"Northern Sumatra, Indonesia",BMKG
30,bmg2022mqpb,2022-06-29T20:13:22.077059Z,1.144060254,98.79006195,3.339392887,M,74,42,114.5118713,"Northern Sumatra, Indonesia",BMKG
27,bmg2022mrkc,2022-06-30T06:50:25.048392Z,-2.247844219,99.54153442,4.014975168,M,30,27,212.0088425,"Southern Sumatra, Indonesia",BMKG
18,bmg2022msak,2022-06-30T15:03:13.696375Z,-0.140362784,100.7137222,3.132901654,M,10,7,163.4244537,"Southern Sumatra, Indonesia",BMKG
10,bmg2022msdu,2022-06-30T16:48:04.492234Z,0.942963004,99.79579926,3.200314264,M,10,31,95.11515808,"Northern Sumatra, Indonesia",BMKG
671,bmg2022mstq,2022-07-01T00:47:37.886414Z,-5.153133392,103.0630951,3.666694469,M,19,27,212.2590408,"Southern Sumatra, Indonesia",BMKG
667,bmg2022msvw,2022-07-01T01:54:58.058887Z,4.879066467,96.07959747,3.159003294,M,10,17,117.1456299,"Northern Sumatra, Indonesia",BMKG
662,bmg2022mtct,2022-07-01T05:23:45.885315Z,-5.289941311,104.5669403,3.212337436,M,10,23,82.80636597,"Southern Sumatra, Indonesia",BMKG
655,bmg2022mtsx,2022-07-01T13:33:06.137905Z,2.418681383,96.08388519,3.270553366,M,10,16,266.1772308,"Northern Sumatra, Indonesia",BMKG
654,bmg2022mtxs,2022-07-01T16:00:06.886105Z,-2.508561373,101.3053894,3.270656289,M,62,41,141.0552673,"Southern Sumatra, Indonesia",BMKG
636,bmg2022mwik,2022-07-02T23:39:32.740189Z,4.85541153,96.77024078,2.738289675,M,10,15,119.39711,"Northern Sumatra, Indonesia",BMKG
635,bmg2022mwka,2022-07-03T00:28:44.747679Z,4.520381451,96.5931015,3.707534304,M,10,29,134.3293915,"Northern Sumatra, Indonesia",BMKG
616,bmg2022mxuq,2022-07-03T18:58:53.080878Z,4.511276722,96.58765411,3.533277735,M,10,36,76.12546539,"Northern Sumatra, Indonesia",BMKG
614,bmg2022mycw,2022-07-03T23:07:56.918646Z,4.636479855,96.71214294,3.395407243,M,10,25,98.29026794,"Northern Sumatra, Indonesia",BMKG
611,bmg2022myer,2022-07-04T00:03:49.635401Z,-4.938240051,102.808342,3.810009304,M,24,42,207.3547211,"Southern Sumatra, Indonesia",BMKG
603,bmg2022mzeg,2022-07-04T12:59:07.43088Z,0.436108798,100.0720367,3.101414615,M,10,19,62.36427307,"Northern Sumatra, Indonesia",BMKG
601,bmg2022mzgo,2022-07-04T14:08:53.722438Z,-1.668878794,99.65906525,3.500900077,M,10,22,109.7744446,"Southern Sumatra, Indonesia",BMKG
583,bmg2022namb,2022-07-05T06:04:02.780583Z,0.91289568,97.32460785,3.426455237,M,31,16,251.075361,"Northern Sumatra, Indonesia",BMKG
582,bmg2022nane,2022-07-05T06:37:45.276506Z,2.625196934,94.41255951,4.502737693,M,10,33,256.8538589,"Northern Sumatra, Indonesia",BMKG
580,bmg2022naob,2022-07-05T07:04:20.103717Z,3.895361662,95.76364136,4.279222631,M,27,43,200.5139313,"Northern Sumatra, Indonesia",BMKG
577,bmg2022nats,2022-07-05T09:55:19.569412Z,4.955579281,95.16963959,4.3426426,M,22,19,240.0231724,"Northern Sumatra, Indonesia",BMKG
569,bmg2022nbop,2022-07-05T20:28:37.366866Z,0.491976172,99.72951508,3.259511309,M,10,15,142.8171844,"Northern Sumatra, Indonesia",BMKG
563,bmg2022nbyr,2022-07-06T01:34:35.002187Z,-2.380796194,100.6472626,4.693498813,M,25,72,108.2517548,"Southern Sumatra, Indonesia",BMKG
561,bmg2022ncci,2022-07-06T03:24:17.190331Z,0.140986711,99.93464661,2.994627008,M,10,14,92.26812744,"Northern Sumatra, Indonesia",BMKG
556,bmg2022ncmk,2022-07-06T08:29:55.925274Z,4.806143761,96.6675415,3.341142484,M,158,30,93.98765564,"Northern Sumatra, Indonesia",BMKG
548,bmg2022ndjy,2022-07-06T20:23:46.521168Z,0.842340887,99.8236084,3.66594731,M,145,34,104.5012894,"Northern Sumatra, Indonesia",BMKG
541,bmg2022nejg,2022-07-07T09:11:12.458684Z,2.931378126,98.5064621,2.476666208,M,10,17,160.9826355,"Northern Sumatra, Indonesia",BMKG
531,bmg2022nfow,2022-07-08T01:09:39.072395Z,4.389928341,96.49990082,2.786156382,M,10,18,135.6149292,"Northern Sumatra, Indonesia",BMKG
528,bmg2022nftu,2022-07-08T03:38:09.445005Z,-3.172213554,102.0065842,3.697327577,M,90,64,106.1340332,"Southern Sumatra, Indonesia",BMKG
492,bmg2022nhtq,2022-07-09T05:50:16.825788Z,1.34647882,98.78973389,2.546470056,M,10,12,148.8723221,"Northern Sumatra, Indonesia",BMKG
489,bmg2022nhzl,2022-07-09T08:46:44.921675Z,-0.851520598,99.03174591,4.07269409,M,92,37,170.428299,"Southern Sumatra, Indonesia",BMKG
481,bmg2022nihy,2022-07-09T13:03:31.738792Z,3.479309082,97.63394165,3.30326706,M,71,25,94.31324005,"Northern Sumatra, Indonesia",BMKG
457,bmg2022njfd,2022-07-10T00:47:33.457742Z,1.780146599,99.44064331,3.055085758,M,166,27,170.6687012,"Northern Sumatra, Indonesia",BMKG
453,bmg2022njvf,2022-07-10T08:53:56.923399Z,1.288083673,99.39942169,4.454813487,M,10,56,89.35401917,"Northern Sumatra, Indonesia",BMKG
452,bmg2022njvn,2022-07-10T09:03:55.225029Z,2.419246435,99.10419464,4.427372798,M,143,50,71.04427719,"Northern Sumatra, Indonesia",BMKG
451,bmg2022njwh,2022-07-10T09:27:18.702857Z,1.248947144,99.41079712,2.725250173,M,10,11,91.72415161,"Northern Sumatra, Indonesia",BMKG
431,bmg2022nljf,2022-07-11T05:07:27.874527Z,0.181306079,96.58895111,4.150703345,M,30,37,226.6665649,"Northern Sumatra, Indonesia",BMKG
425,bmg2022nmev,2022-07-11T16:02:32.352992Z,4.851706982,96.02732086,2.117308106,M,17,4,256.3328323,"Northern Sumatra, Indonesia",BMKG
408,bmg2022nnsq,2022-07-12T12:09:02.127294Z,3.606418371,98.34522247,3.715112773,M,149,59,95.04740143,"Northern Sumatra, Indonesia",BMKG
391,bmg2022npgd,2022-07-13T08:06:27.932075Z,1.562059522,97.10286713,3.104104724,M,17,12,211.2973289,"Northern Sumatra, Indonesia",BMKG
388,bmg2022npkt,2022-07-13T10:25:48.688228Z,5.322081566,96.08387756,2.67923442,MLv,10,9,193.6579208,"Northern Sumatra, Indonesia",BMKG
365,bmg2022nrpr,2022-07-14T15:11:15.083867Z,1.118027091,98.11135101,3.447750417,M,10,36,131.2526855,"Northern Sumatra, Indonesia",BMKG
363,bmg2022nrtq,2022-07-14T17:12:25.160238Z,-5.517517567,103.5888977,3.616684768,M,21,34,159.4575729,"Southern Sumatra, Indonesia",BMKG
359,bmg2022nrxf,2022-07-14T19:00:10.096364Z,5.051933289,95.8605957,3.441702873,M,10,22,127.7435608,"Northern Sumatra, Indonesia",BMKG
356,bmg2022nsaz,2022-07-14T20:54:55.296287Z,-6.355220318,103.8630142,3.138537443,M,10,15,247.2679672,"Southwest of Sumatra, Indonesia",BMKG
355,bmg2022nsbo,2022-07-14T21:11:48.726624Z,0.629182339,94.58218384,4.595251601,M,10,41,254.1739006,"Northern Sumatra, Indonesia",BMKG
347,bmg2022nsth,2022-07-15T06:09:16.713433Z,4.084935665,97.09719086,2.97147021,M,10,22,92.54684448,"Northern Sumatra, Indonesia",BMKG
342,bmg2022ntby,2022-07-15T10:31:47.24305Z,3.815768242,96.16066742,3.325305254,M,23,19,205.7869949,"Northern Sumatra, Indonesia",BMKG
340,bmg2022ntey,2022-07-15T12:03:13.136035Z,5.169445992,96.81703949,3.774070584,M,10,16,149.4599075,"Northern Sumatra, Indonesia",BMKG
339,bmg2022ntfl,2022-07-15T12:18:00.468179Z,-0.434181064,100.3117599,3.717814487,M,10,23,114.0303192,"Southern Sumatra, Indonesia",BMKG
336,bmg2022ntmj,2022-07-15T15:47:39.227796Z,-0.446724862,100.2976456,3.0461404,M,10,17,137.1269684,"Southern Sumatra, Indonesia",BMKG
329,bmg2022nucn,2022-07-15T23:57:35.676508Z,3.014674425,98.3234787,2.700052804,M,10,19,91.42027473,"Northern Sumatra, Indonesia",BMKG
321,bmg2022nvdu,2022-07-16T13:44:23.174109Z,-5.129319191,103.0474854,4.159405273,M,21,41,134.433136,"Southern Sumatra, Indonesia",BMKG
315,bmg2022nvnz,2022-07-16T18:53:30.358194Z,1.763720989,99.09205627,3.092574825,M,10,32,78.35864258,"Northern Sumatra, Indonesia",BMKG
302,bmg2022nvya,2022-07-16T23:57:51.594593Z,2.498528242,98.81174469,2.816483233,M,10,30,108.8898792,"Northern Sumatra, Indonesia",BMKG
295,bmg2022nwwn,2022-07-17T12:20:14.262625Z,-5.383248329,103.1678925,4.444505875,M,11,58,151.6179733,"Southern Sumatra, Indonesia",BMKG
294,bmg2022nwwr,2022-07-17T12:24:22.660985Z,-5.40210247,103.1939774,3.562017824,M,18,31,157.0522766,"Southern Sumatra, Indonesia",BMKG
286,bmg2022nxey,2022-07-17T16:35:02.162308Z,-4.972260475,103.0338974,3.302925191,M,24,29,133.836998,"Southern Sumatra, Indonesia",BMKG
281,bmg2022nxnr,2022-07-17T21:00:17.858606Z,0.373758048,98.66558075,2.699703743,M,10,16,194.17173,"Northern Sumatra, Indonesia",BMKG
280,bmg2022nxod,2022-07-17T21:14:37.004566Z,5.306554794,96.85816956,2.974874009,M,10,13,221.3688049,"Northern Sumatra, Indonesia",BMKG
279,bmg2022nxoo,2022-07-17T21:26:48.011317Z,5.341389656,96.86291504,2.813828476,M,10,13,234.990921,"Northern Sumatra, Indonesia",BMKG
278,bmg2022nxor,2022-07-17T21:30:47.298199Z,0.378010452,98.65259552,2.744563173,M,13,12,206.4072342,"Northern Sumatra, Indonesia",BMKG
269,bmg2022nyhp,2022-07-18T07:03:44.591657Z,-5.051838875,103.006813,4.538598899,M,26,63,127.3373947,"Southern Sumatra, Indonesia",BMKG
268,bmg2022nyje,2022-07-18T07:52:25.413497Z,0.284299552,98.00030518,3.819030499,M,47,38,188.122467,"Northern Sumatra, Indonesia",BMKG
267,bmg2022nyni,2022-07-18T09:58:03.168581Z,-4.928056717,103.7041931,2.86114977,MLv,11,18,141.1496277,"Southern Sumatra, Indonesia",BMKG
263,bmg2022nyts,2022-07-18T13:11:54.404811Z,-6.110744476,102.8395538,4.409498346,M,15,41,214.9815521,"Southwest of Sumatra, Indonesia",BMKG
261,bmg2022nyxe,2022-07-18T14:56:41.08783Z,-2.152635574,100.651741,3.055753882,M,34,23,145.1009827,"Southern Sumatra, Indonesia",BMKG
250,bmg2022nzmp,2022-07-18T22:43:15.302211Z,1.00380528,96.8401413,3.269034329,M,10,27,233.0786972,"Northern Sumatra, Indonesia",BMKG
249,bmg2022nzms,2022-07-18T22:46:50.686077Z,5.97915411,94.34037018,3.433045232,M,10,16,317.5225067,"Northern Sumatra, Indonesia",BMKG
246,bmg2022nzzy,2022-07-19T05:28:48.700606Z,4.41641283,96.62567902,2.938508751,M,10,20,74.37840271,"Northern Sumatra, Indonesia",BMKG
241,bmg2022oajc,2022-07-19T10:06:23.368393Z,-0.697386742,100.5231323,2.820232351,M,10,11,136.769455,"Southern Sumatra, Indonesia",BMKG
240,bmg2022oaok,2022-07-19T12:46:17.133417Z,-5.919219494,102.8515091,3.23029967,M,37,17,226.1161118,"Southern Sumatra, Indonesia",BMKG
229,bmg2022obib,2022-07-19T22:42:09.421651Z,0.514843106,98.58448792,4.207884261,M,5,59,132.4160919,"Northern Sumatra, Indonesia",BMKG
227,bmg2022obli,2022-07-20T00:22:05.151483Z,-4.254798412,102.0784607,3.790320522,M,17,42,141.3690948,"Southern Sumatra, Indonesia",BMKG
226,bmg2022obmb,2022-07-20T00:43:28.159277Z,-4.274946213,102.0706863,4.653228807,M,19,70,142.3054657,"Southern Sumatra, Indonesia",BMKG
225,bmg2022obpc,2022-07-20T02:16:18.040087Z,4.561966896,96.41767883,3.167683123,M,10,29,83.89941788,"Northern Sumatra, Indonesia",BMKG
218,bmg2022oclc,2022-07-20T13:22:17.008591Z,-4.18732214,102.1467209,3.414972505,M,29,34,158.6987457,"Southern Sumatra, Indonesia",BMKG
210,bmg2022odfk,2022-07-20T23:38:20.385857Z,-5.614526749,101.9065933,4.235915593,M,37,31,221.6539001,"Southwest of Sumatra, Indonesia",BMKG
208,bmg2022odmz,2022-07-21T03:28:12.960771Z,-5.805521488,101.7378311,4.272101529,M,38,34,223.9147263,"Southwest of Sumatra, Indonesia",BMKG
194,bmg2022oexi,2022-07-21T21:49:34.734434Z,0.164004833,98.20039368,3.387646149,M,10,13,207.4477615,"Northern Sumatra, Indonesia",BMKG
193,bmg2022oexj,2022-07-21T21:50:57.078271Z,0.176269516,98.28005981,3.467901046,M,10,18,189.4081802,"Northern Sumatra, Indonesia",BMKG
192,bmg2022oexn,2022-07-21T21:55:50.314273Z,0.352241427,98.39183807,3.440197959,M,10,21,194.2749634,"Northern Sumatra, Indonesia",BMKG
191,bmg2022oext,2022-07-21T22:02:35.013737Z,0.145021185,98.30667114,3.561441445,M,10,26,180.8051758,"Northern Sumatra, Indonesia",BMKG
190,bmg2022ofcq,2022-07-22T00:30:52.66461Z,0.198614284,98.31827545,4.346838521,M,10,52,159.9213715,"Northern Sumatra, Indonesia",BMKG
186,bmg2022offz,2022-07-22T02:12:07.668006Z,-1.052832603,100.7322845,2.495731781,M,10,8,99.97348785,"Southern Sumatra, Indonesia",BMKG
181,bmg2022ofqq,2022-07-22T07:34:54.354882Z,0.254813582,98.443573,3.121342991,M,11,16,195.3941727,"Northern Sumatra, Indonesia",BMKG
