No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
566,bmg2023tuxt,2023-10-09T19:54:23.779137Z,0.063612744,98.54549408,2.79173766,M,13,17,142.0261536,"Northern Sumatra, Indonesia",BMKG
560,bmg2023tvcj,2023-10-09T22:14:16.459334Z,2.776753426,98.48900604,1.916937987,MLv,3,18,94.59802151,"Northern Sumatra, Indonesia",BMKG
530,bmg2023tygs,2023-10-11T15:50:17.710467Z,2.05510807,98.97614288,2.764840924,M,126,29,144.92939,"Northern Sumatra, Indonesia",BMKG
521,bmg2023tyvc,2023-10-11T23:06:33.064931Z,2.351563454,98.98470306,3.61931306,MLv,139,87,51.63033485,"Northern Sumatra, Indonesia",BMKG
494,bmg2023ubhd,2023-10-13T07:27:02.203563Z,0.229259372,97.11763,4.224987336,MLv,29,67,216.2772369,"Northern Sumatra, Indonesia",BMKG
484,bmg2023ubsv,2023-10-13T13:21:27.009681Z,0.239788353,97.19617462,3.878353032,MLv,27,57,216.652298,"Northern Sumatra, Indonesia",BMKG
462,bmg2023udel,2023-10-14T08:22:09.464211Z,0.460772932,97.97995758,3.338361044,M,18,17,155.5106049,"Northern Sumatra, Indonesia",BMKG
461,bmg2023udfr,2023-10-14T08:59:31.40508Z,0.247841448,97.13889313,3.588982032,MLv,34,27,226.7642899,"Northern Sumatra, Indonesia",BMKG
460,bmg2023udgb,2023-10-14T09:11:25.619779Z,4.559257507,96.40040588,4.295316266,MLv,10,64,59.19140625,"Northern Sumatra, Indonesia",BMKG
459,bmg2023udhl,2023-10-14T09:53:26.059057Z,4.571558475,96.47368622,3.00817355,MLv,10,21,86.22570801,"Northern Sumatra, Indonesia",BMKG
440,bmg2023ueib,2023-10-14T23:18:31.136673Z,4.990438461,96.0847702,2.624077359,MLv,10,22,72.50333595,"Northern Sumatra, Indonesia",BMKG
438,bmg2023ueil,2023-10-14T23:31:48.514696Z,1.465610147,99.26330566,3.312645148,M,10,11,123.3791389,"Northern Sumatra, Indonesia",BMKG
424,bmg2023uftl,2023-10-15T18:13:13.02322Z,4.443020344,95.12239838,3.52551026,MLv,33,29,247.7715125,"Northern Sumatra, Indonesia",BMKG
420,bmg2023ufxh,2023-10-15T20:09:35.27514Z,1.871706486,98.95298004,2.694202995,MLv,104,33,83.34576416,"Northern Sumatra, Indonesia",BMKG
404,bmg2023uhmv,2023-10-16T17:09:31.364153Z,4.560355186,96.46873474,3.032813024,MLv,10,19,75.46960449,"Northern Sumatra, Indonesia",BMKG
384,bmg2023ujal,2023-10-17T13:10:24.278349Z,3.003990889,97.27018738,2.362783332,MLv,15,12,209.2340851,"Northern Sumatra, Indonesia",BMKG
363,bmg2023ulih,2023-10-18T19:23:31.488954Z,0.174133763,99.96414185,1.406994015,MLv,10,13,141.4582767,"Northern Sumatra, Indonesia",BMKG
326,bmg2023unuz,2023-10-20T04:05:24.455378Z,3.311373472,97.21630096,3.054967797,M,15,33,119.0888748,"Northern Sumatra, Indonesia",BMKG
309,bmg2023uoeg,2023-10-20T08:45:53.044072Z,2.108969212,96.69067383,4.274641474,MLv,27,43,165.8262787,"Northern Sumatra, Indonesia",BMKG
303,bmg2023uotg,2023-10-20T16:21:09.646366Z,0.539256334,98.53063965,3.2368012,MLv,28,35,73.1451416,"Northern Sumatra, Indonesia",BMKG
300,bmg2023uoyq,2023-10-20T19:01:45.519414Z,5.342134476,96.46317291,2.53989386,M,13,25,167.4659424,"Northern Sumatra, Indonesia",BMKG
281,bmg2023uqmm,2023-10-21T15:11:41.984936Z,4.934747696,97.29933167,3.840841225,MLv,197,30,81.35137939,"Northern Sumatra, Indonesia",BMKG
272,bmg2023urop,2023-10-22T05:23:53.433811Z,4.539653778,93.55518341,4.025572884,MLv,10,25,285.032917,"Northern Sumatra, Indonesia",BMKG
263,bmg2023usfb,2023-10-22T13:42:59.215012Z,4.67084837,96.30606079,2.609090477,MLv,10,17,95.25825119,"Northern Sumatra, Indonesia",BMKG
261,bmg2023usgj,2023-10-22T14:23:05.574874Z,0.508024514,98.39017487,4.803913849,M,10,89,85.44197083,"Northern Sumatra, Indonesia",BMKG
254,bmg2023usmc,2023-10-22T17:16:47.308228Z,2.020264149,98.94721985,2.032865651,MLv,108,24,94.16538239,"Northern Sumatra, Indonesia",BMKG
251,bmg2023uspf,2023-10-22T18:51:09.564037Z,5.459420204,95.50709534,3.405417822,MLv,10,20,153.4611511,"Northern Sumatra, Indonesia",BMKG
246,bmg2023usvd,2023-10-22T21:51:05.385339Z,3.193067074,97.19828033,3.692339868,MLv,51,57,83.24859619,"Northern Sumatra, Indonesia",BMKG
228,bmg2023uufy,2023-10-23T16:26:44.816626Z,3.995594978,95.96413422,3.713929471,MLv,35,56,161.3994446,"Northern Sumatra, Indonesia",BMKG
223,bmg2023uujc,2023-10-23T18:02:29.123422Z,2.382027864,98.91659546,3.171681466,M,131,61,63.2802887,"Northern Sumatra, Indonesia",BMKG
197,bmg2023uwhs,2023-10-24T19:35:57.988004Z,3.386884689,97.06227112,3.160694696,MLv,31,37,109.5164642,"Northern Sumatra, Indonesia",BMKG
166,bmg2023uyjf,2023-10-25T22:37:50.654426Z,3.479172945,96.68470764,3.165333545,MLv,20,41,117.3757782,"Northern Sumatra, Indonesia",BMKG
160,bmg2023uzdv,2023-10-26T09:02:51.441147Z,0.874915063,99.8321991,3.142938431,MLv,10,24,119.4619446,"Northern Sumatra, Indonesia",BMKG
148,bmg2023vabg,2023-10-26T20:53:31.615752Z,4.553089619,96.01304626,2.342821216,MLv,67,22,137.8210754,"Northern Sumatra, Indonesia",BMKG
147,bmg2023vabl,2023-10-26T20:59:04.878125Z,3.01443696,98.52013397,2.228022108,MLv,10,24,122.9468508,"Northern Sumatra, Indonesia",BMKG
141,bmg2023vatd,2023-10-27T05:54:42.974092Z,4.29492712,95.45267487,2.947870221,MLv,39,24,234.2423477,"Northern Sumatra, Indonesia",BMKG
134,bmg2023vbhw,2023-10-27T13:22:23.476309Z,5.543372154,94.57304382,4.845092356,MLv,57,57,245.8533173,"Northern Sumatra, Indonesia",BMKG
126,bmg2023vbzp,2023-10-27T22:18:52.332935Z,3.922187805,97.30239868,2.732573967,MLv,10,19,142.6007462,"Northern Sumatra, Indonesia",BMKG
108,bmg2023vdlo,2023-10-28T17:30:14.895007Z,4.605907917,95.09421539,4.186383582,MLv,24,24,219.0868626,"Northern Sumatra, Indonesia",BMKG
107,bmg2023vdnp,2023-10-28T18:31:48.91132Z,0.650456905,99.26866913,2.692676614,M,78,28,103.7455902,"Northern Sumatra, Indonesia",BMKG
105,bmg2023vdqg,2023-10-28T19:52:08.854563Z,4.521808624,96.45348358,2.557247136,MLv,6,21,80.54972076,"Northern Sumatra, Indonesia",BMKG
102,bmg2023vdrp,2023-10-28T20:32:39.399924Z,2.379690409,98.4451828,2.294407395,M,70,30,79.11631012,"Northern Sumatra, Indonesia",BMKG
71,bmg2023vfxl,2023-10-30T01:46:53.953199Z,1.846312046,99.11142731,3.62302677,M,2,49,46.41004944,"Northern Sumatra, Indonesia",BMKG
51,bmg2023vhjc,2023-10-30T20:47:57.957823Z,4.494489193,96.51194763,2.548185923,M,8,24,78.65412903,"Northern Sumatra, Indonesia",BMKG
26,bmg2023vjhg,2023-10-31T22:08:53.927796Z,2.081331491,99.01538849,2.96684455,MLv,120,42,74.56785583,"Northern Sumatra, Indonesia",BMKG
24,bmg2023vjwj,2023-11-01T05:46:17.754817Z,4.804210186,96.11721039,3.75008582,MLv,5,23,101.7992554,"Northern Sumatra, Indonesia",BMKG
6,bmg2023vktm,2023-11-01T17:27:28.203619Z,3.35625267,98.40254211,2.462548202,MLv,123,39,93.27198029,"Northern Sumatra, Indonesia",BMKG
1046,bmg2023vozi,2023-11-04T00:56:54.840505Z,1.936265469,97.88615417,4.207417842,MLv,24,61,63.00944519,"Northern Sumatra, Indonesia",BMKG
1041,bmg2023vpfq,2023-11-04T04:08:22.351668Z,0.699538171,98.89866638,3.002768997,MLv,57,36,81.53720093,"Northern Sumatra, Indonesia",BMKG
1040,bmg2023vpfz,2023-11-04T04:18:56.595856Z,0.700428486,98.54198456,3.261878886,MLv,28,39,69.31539917,"Northern Sumatra, Indonesia",BMKG
1035,bmg2023vpqq,2023-11-04T09:42:10.920507Z,4.091825485,95.68992615,3.518541856,MLv,39,25,185.1463928,"Northern Sumatra, Indonesia",BMKG
982,bmg2023vspi,2023-11-06T00:26:36.925614Z,1.170503139,98.21875763,2.873740927,MLv,20,32,56.22737885,"Northern Sumatra, Indonesia",BMKG
942,bmg2023vuqx,2023-11-07T03:30:15.625175Z,0.965661526,97.29138184,3.590231331,MLv,20,40,190.3781738,"Northern Sumatra, Indonesia",BMKG
927,bmg2023vvja,2023-11-07T12:39:42.449094Z,4.88724041,95.56712341,2.963732988,MLv,57,26,86.91864014,"Northern Sumatra, Indonesia",BMKG
900,bmg2023vxcg,2023-11-08T11:31:29.84722Z,3.403738737,96.78092194,3.709788122,MLv,28,42,79.08300781,"Northern Sumatra, Indonesia",BMKG
874,bmg2023vxnu,2023-11-08T17:20:11.510951Z,2.514875412,95.93170166,3.489853911,M,15,16,220.2947845,"Northern Sumatra, Indonesia",BMKG
850,bmg2023vykv,2023-11-09T04:59:20.260099Z,2.879218817,99.06263733,3.745165435,MLv,176,52,99.49517822,"Northern Sumatra, Indonesia",BMKG
839,bmg2023vytl,2023-11-09T09:20:09.878001Z,4.567330837,96.45870972,3.542216347,M,10,25,54.21430206,"Northern Sumatra, Indonesia",BMKG
836,bmg2023vywy,2023-11-09T11:06:02.98863Z,1.316534758,98.83301544,3.633355392,MLv,52,58,48.99193192,"Northern Sumatra, Indonesia",BMKG
818,bmg2023vzhx,2023-11-09T16:39:08.115511Z,0.535542548,98.39278412,3.635760885,MLv,10,47,82.96443176,"Northern Sumatra, Indonesia",BMKG
810,bmg2023vznc,2023-11-09T19:15:56.188312Z,2.386264563,95.71382141,3.855817585,MLv,11,47,225.9899902,"Northern Sumatra, Indonesia",BMKG
806,bmg2023vzsj,2023-11-09T21:55:57.243623Z,0.369201988,98.56801605,3.581759043,MLv,10,50,70.86354065,"Northern Sumatra, Indonesia",BMKG
783,bmg2023wakq,2023-11-10T07:09:26.693304Z,1.134531617,97.43421173,3.30135627,MLv,11,30,148.7184601,"Northern Sumatra, Indonesia",BMKG
761,bmg2023wbhr,2023-11-10T18:48:24.581435Z,0.218537152,96.68275452,3.292844805,MLv,11,21,238.1801834,"Northern Sumatra, Indonesia",BMKG
750,bmg2023wbpw,2023-11-10T22:56:56.895012Z,0.694269478,97.94239807,3.847259179,MLv,23,33,71.64901733,"Northern Sumatra, Indonesia",BMKG
743,bmg2023wbte,2023-11-11T00:36:12.904345Z,2.547785759,98.71062469,3.410385,MLv,10,31,81.21257401,"Northern Sumatra, Indonesia",BMKG
742,bmg2023wbum,2023-11-11T01:16:01.926391Z,2.54114151,98.70027161,3.72128528,MLv,10,46,80.63010788,"Northern Sumatra, Indonesia",BMKG
732,bmg2023wcsj,2023-11-11T13:19:59.531275Z,1.956076264,98.97189331,3.320856644,MLv,106,28,143.0582428,"Northern Sumatra, Indonesia",BMKG
699,bmg2023wecl,2023-11-12T07:34:00.178842Z,5.067810535,95.91292572,3.007050302,MLv,10,26,125.5758057,"Northern Sumatra, Indonesia",BMKG
683,bmg2023wevx,2023-11-12T17:23:35.043998Z,2.361539125,98.91332245,3.744560184,M,133,63,105.4793118,"Northern Sumatra, Indonesia",BMKG
679,bmg2023weyq,2023-11-12T18:47:12.741998Z,3.709113598,95.52684784,3.067951167,MLv,10,21,193.0018158,"Northern Sumatra, Indonesia",BMKG
678,bmg2023wfad,2023-11-12T19:32:36.090857Z,4.755429268,97.72330475,3.726240497,M,7,27,120.21385,"Northern Sumatra, Indonesia",BMKG
649,bmg2023whao,2023-11-13T22:01:52.927742Z,4.378469467,95.80696869,1.987244457,MLv,32,10,213.4622421,"Northern Sumatra, Indonesia",BMKG
641,bmg2023whqw,2023-11-14T06:15:44.139358Z,2.243093967,96.13834381,3.366402966,MLv,23,17,205.3448792,"Northern Sumatra, Indonesia",BMKG
639,bmg2023whwx,2023-11-14T09:18:43.901149Z,1.29024303,98.77410889,2.542807915,MLv,55,19,116.2836151,"Northern Sumatra, Indonesia",BMKG
613,bmg2023wiwi,2023-11-14T22:09:37.453218Z,1.360821247,98.24343872,2.948392474,MLv,23,32,72.61047363,"Northern Sumatra, Indonesia",BMKG
593,bmg2023wkmn,2023-11-15T19:28:03.633273Z,2.433437347,98.89611816,2.435337712,MLv,132,28,141.0935535,"Northern Sumatra, Indonesia",BMKG
578,bmg2023wltz,2023-11-16T12:22:17.051848Z,4.818695068,94.79118347,3.535972382,MLv,27,23,234.3332348,"Northern Sumatra, Indonesia",BMKG
576,bmg2023wlwn,2023-11-16T13:39:44.935091Z,4.772256374,96.16617584,3.454359574,MLv,10,41,69.78521729,"Northern Sumatra, Indonesia",BMKG
562,bmg2023wmpk,2023-11-16T23:12:36.996854Z,0.222843587,98.55109406,3.081082239,MLv,40,36,71.00192261,"Northern Sumatra, Indonesia",BMKG
538,bmg2023wnwi,2023-11-17T15:50:40.565203Z,0.898011446,98.84361267,3.319248949,MLv,66,57,51.09634399,"Northern Sumatra, Indonesia",BMKG
537,bmg2023wnyq,2023-11-17T17:00:11.791638Z,4.532211781,96.43289948,3.25188778,MLv,10,35,56.33790588,"Northern Sumatra, Indonesia",BMKG
535,bmg2023wodo,2023-11-17T19:29:11.428021Z,0.611161351,99.83443451,2.707077425,MLv,10,33,66.46772766,"Northern Sumatra, Indonesia",BMKG
495,bmg2023wqdd,2023-11-18T21:33:22.624416Z,2.705326319,98.36935425,1.92134874,MLv,29,17,97.14194489,"Northern Sumatra, Indonesia",BMKG
484,bmg2023wqxy,2023-11-19T08:03:59.779461Z,2.413496017,99.18525696,3.144797379,MLv,143,19,195.046936,"Northern Sumatra, Indonesia",BMKG
446,bmg2023wtke,2023-11-20T16:31:03.010243Z,4.410247803,96.4519043,2.549286808,M,85,20,77.83821106,"Northern Sumatra, Indonesia",BMKG
435,bmg2023wugo,2023-11-21T03:48:44.887081Z,2.35521245,97.09205627,3.158024916,M,21,19,106.6911469,"Northern Sumatra, Indonesia",BMKG
429,bmg2023wuud,2023-11-21T10:41:04.936248Z,1.244721293,98.84526062,3.535835995,M,63,51,55.18743896,"Northern Sumatra, Indonesia",BMKG
426,bmg2023wvdl,2023-11-21T15:22:55.588598Z,3.209895134,97.30220795,2.479305621,M,23,15,150.4016418,"Northern Sumatra, Indonesia",BMKG
421,bmg2023wvin,2023-11-21T17:57:28.45824Z,2.566971302,95.69291687,3.324260653,MLv,13,16,229.8726349,"Northern Sumatra, Indonesia",BMKG
394,bmg2023wxaf,2023-11-22T16:00:52.452106Z,1.192382455,98.08392334,2.751531638,MLv,13,14,109.5836639,"Northern Sumatra, Indonesia",BMKG
381,bmg2023wxkr,2023-11-22T21:18:22.558005Z,4.504283428,96.37049103,2.19143674,MLv,10,14,109.6412811,"Northern Sumatra, Indonesia",BMKG
368,bmg2023wxvx,2023-11-23T02:58:30.781075Z,4.485275269,96.40937805,2.205105211,MLv,5,8,126.0202484,"Northern Sumatra, Indonesia",BMKG
341,bmg2023wyts,2023-11-23T15:01:16.257055Z,3.809055805,97.63765717,3.364266916,MLv,1,36,81.00671005,"Northern Sumatra, Indonesia",BMKG
307,bmg2023wzvf,2023-11-24T04:53:44.879656Z,3.494725227,96.44342804,2.613816437,MLv,33,18,127.4460297,"Northern Sumatra, Indonesia",BMKG
259,bmg2023xbph,2023-11-25T04:10:31.901162Z,1.355638385,97.01325226,2.900698548,M,16,10,192.8525848,"Northern Sumatra, Indonesia",BMKG
240,bmg2023xcln,2023-11-25T15:24:52.026178Z,2.615395784,99.03133392,3.085657673,MLv,149,41,81.59255981,"Northern Sumatra, Indonesia",BMKG
176,bmg2023xfwz,2023-11-27T12:36:42.961724Z,5.206422329,95.748909,2.987910656,MLv,14,18,164.619873,"Northern Sumatra, Indonesia",BMKG
170,bmg2023xgar,2023-11-27T14:29:21.006822Z,3.440089464,96.29400635,3.829841592,M,9,37,128.0769501,"Northern Sumatra, Indonesia",BMKG
161,bmg2023xgec,2023-11-27T16:12:44.674861Z,3.43275857,96.30934906,3.019084021,MLv,14,19,138.6397095,"Northern Sumatra, Indonesia",BMKG
145,bmg2023xhed,2023-11-28T05:22:20.470469Z,4.822659016,96.12288666,3.44764276,MLv,10,19,65.30169678,"Northern Sumatra, Indonesia",BMKG
126,bmg2023xixy,2023-11-29T04:30:52.522879Z,2.361364365,98.89053345,3.719891901,MLv,132,36,123.5960221,"Northern Sumatra, Indonesia",BMKG
125,bmg2023xjel,2023-11-29T07:47:14.121512Z,2.205913544,96.15974426,3.485274251,M,15,13,212.6124954,"Northern Sumatra, Indonesia",BMKG
124,bmg2023xjes,2023-11-29T07:55:33.732863Z,2.318125248,96.16053772,4.445245873,MLv,20,61,194.6713409,"Northern Sumatra, Indonesia",BMKG
123,bmg2023xjgy,2023-11-29T09:03:05.922945Z,2.427755833,96.20973969,3.784049331,MLv,18,40,184.5476227,"Northern Sumatra, Indonesia",BMKG
122,bmg2023xjhc,2023-11-29T09:07:29.239363Z,2.467423201,96.23020172,4.173296568,MLv,17,52,178.5200348,"Northern Sumatra, Indonesia",BMKG
101,bmg2023xkct,2023-11-29T20:05:01.235924Z,4.54211235,96.38103485,4.50876772,MLv,10,55,61.22767639,"Northern Sumatra, Indonesia",BMKG
100,bmg2023xkdn,2023-11-29T20:27:44.422425Z,4.540744305,96.44000244,3.640113692,MLv,5,32,78.99319458,"Northern Sumatra, Indonesia",BMKG
92,bmg2023xkvg,2023-11-30T05:25:39.957066Z,0.712691069,99.7640686,2.910793684,MLv,10,17,147.1415863,"Northern Sumatra, Indonesia",BMKG
90,bmg2023xkvt,2023-11-30T05:39:54.587261Z,4.863880157,96.11584473,2.274636872,MLv,13,12,169.8597183,"Northern Sumatra, Indonesia",BMKG
64,bmg2023xmps,2023-12-01T04:53:09.467532Z,4.528858185,96.58213806,3.195978068,M,10,20,87.81047821,"Northern Sumatra, Indonesia",BMKG
62,bmg2023xnbm,2023-12-01T10:50:45.148083Z,4.534494877,96.43449402,3.857774111,MLv,10,32,55.71052551,"Northern Sumatra, Indonesia",BMKG
58,bmg2023xnhg,2023-12-01T13:45:35.977701Z,4.888395786,94.58971405,3.377923974,MLv,10,21,281.7520638,"Northern Sumatra, Indonesia",BMKG
56,bmg2023xnoj,2023-12-01T17:20:50.415368Z,4.532752991,96.43212128,2.768921551,M,8,22,80.70562744,"Northern Sumatra, Indonesia",BMKG
41,bmg2023xnzx,2023-12-01T23:10:34.797246Z,1.348238945,97.16663361,3.962392485,MLv,20,27,174.3937225,"Northern Sumatra, Indonesia",BMKG
37,bmg2023xokk,2023-12-02T04:29:18.974439Z,5.246790886,96.21605682,2.820003285,MLv,10,17,160.3108673,"Northern Sumatra, Indonesia",BMKG
24,bmg2023xpah,2023-12-02T12:31:02.919771Z,5.231528759,96.21929932,2.457786752,MLv,10,21,115.2122078,"Northern Sumatra, Indonesia",BMKG
849,bmg2023xsos,2023-12-04T11:12:52.703653Z,5.256027699,96.21995544,4.476423831,MLv,10,41,144.230545,"Northern Sumatra, Indonesia",BMKG
843,bmg2023xsxe,2023-12-04T15:28:47.352525Z,1.432979107,97.79439545,2.707411068,MLv,13,27,68.64824677,"Northern Sumatra, Indonesia",BMKG
828,bmg2023xtjz,2023-12-04T21:57:10.353875Z,1.001440883,99.48990631,3.819652148,MLv,10,63,37.86509323,"Northern Sumatra, Indonesia",BMKG
654,bmg2023ycsf,2023-12-10T00:20:28.809044Z,1.417273045,98.34027863,3.781174684,MLv,14,62,31.78369141,"Northern Sumatra, Indonesia",BMKG
645,bmg2023yeml,2023-12-10T23:41:30.147915Z,5.207106113,96.19812012,2.760714427,MLv,13,16,102.4685707,"Northern Sumatra, Indonesia",BMKG
622,bmg2023ygaq,2023-12-11T19:59:31.097695Z,0.486383796,98.60834503,2.50021566,MLv,10,24,99.62693787,"Northern Sumatra, Indonesia",BMKG
605,bmg2023yhny,2023-12-12T15:51:08.506001Z,2.752389193,98.33601379,2.485250432,MLv,10,25,97.38448334,"Northern Sumatra, Indonesia",BMKG
579,bmg2023yiqk,2023-12-13T06:14:35.215981Z,0.080180667,97.07113647,4.031034505,MLv,24,36,203.3321686,"Northern Sumatra, Indonesia",BMKG
577,bmg2023yjad,2023-12-13T11:08:55.228706Z,1.9753865,96.62742615,4.304731474,MLv,34,45,177.2823944,"Northern Sumatra, Indonesia",BMKG
534,bmg2023ylhr,2023-12-14T17:14:30.57268Z,2.077578783,96.82484436,3.546104747,MLv,13,35,152.1289062,"Northern Sumatra, Indonesia",BMKG
509,bmg2023ynds,2023-12-15T17:30:06.990542Z,2.3305161,97.87127686,2.777169195,MLv,37,29,114.0154572,"Northern Sumatra, Indonesia",BMKG
489,bmg2023yoat,2023-12-16T05:08:05.774943Z,5.298721313,95.65422058,3.206897876,MLv,10,21,122.8818588,"Northern Sumatra, Indonesia",BMKG
486,bmg2023yolc,2023-12-16T10:22:05.14831Z,5.176932812,96.49478149,3.513560274,MLv,10,18,142.1920776,"Northern Sumatra, Indonesia",BMKG
477,bmg2023yozi,2023-12-16T17:34:01.590732Z,4.468295097,95.04470062,3.32127561,MLv,28,23,212.4076028,"Northern Sumatra, Indonesia",BMKG
469,bmg2023ypgy,2023-12-16T21:24:59.780768Z,4.816230774,96.18939972,2.595014325,MLv,10,15,90.89736938,"Northern Sumatra, Indonesia",BMKG
414,bmg2023ytlx,2023-12-19T04:27:54.337307Z,1.159067392,97.16214752,3.073484097,MLv,29,26,188.9278412,"Northern Sumatra, Indonesia",BMKG
369,bmg2023ywez,2023-12-20T16:20:51.391263Z,1.326343298,98.39439392,2.950502066,M,25,21,72.00192261,"Northern Sumatra, Indonesia",BMKG
358,bmg2023ywsj,2023-12-20T23:08:18.731623Z,2.651632309,98.47206116,2.942929616,MLv,5,24,101.6759872,"Northern Sumatra, Indonesia",BMKG
355,bmg2023ywyk,2023-12-21T02:10:29.397142Z,2.120283604,97.82765198,3.607380213,MLv,28,47,67.76460266,"Northern Sumatra, Indonesia",BMKG
354,bmg2023ywzm,2023-12-21T02:43:58.769696Z,4.435217857,96.56198883,4.194443785,MLv,6,47,72.38468933,"Northern Sumatra, Indonesia",BMKG
352,bmg2023yxdm,2023-12-21T04:44:17.880033Z,4.442068577,96.5594635,3.072047467,MLv,6,25,83.82182312,"Northern Sumatra, Indonesia",BMKG
323,bmg2023yytj,2023-12-22T01:54:42.206567Z,4.777590275,96.22768402,2.811805266,MLv,10,18,150.4957733,"Northern Sumatra, Indonesia",BMKG
310,bmg2023yzcw,2023-12-22T06:41:51.190282Z,1.83377254,98.96122742,2.803438848,MLv,110,41,63.91357803,"Northern Sumatra, Indonesia",BMKG
307,bmg2023yzeb,2023-12-22T07:18:37.45862Z,4.669600487,96.14896393,2.275247082,MLv,86,19,122.2607117,"Northern Sumatra, Indonesia",BMKG
299,bmg2023yzpz,2023-12-22T13:20:13.344269Z,4.936751842,95.96855164,3.042272665,MLv,10,27,77.19246674,"Northern Sumatra, Indonesia",BMKG
297,bmg2023yzqr,2023-12-22T13:40:28.348442Z,0.940764666,97.34667206,2.182869092,MLv,18,11,228.5370865,"Northern Sumatra, Indonesia",BMKG
295,bmg2023yzqw,2023-12-22T13:47:10.155533Z,0.814875424,98.30458069,2.454694711,MLv,26,20,62.14717102,"Northern Sumatra, Indonesia",BMKG
266,bmg2023zaxp,2023-12-23T06:19:09.565562Z,0.464242369,97.96289825,3.533629437,M,15,34,155.6209869,"Northern Sumatra, Indonesia",BMKG
265,bmg2023zayd,2023-12-23T06:34:51.784791Z,0.051494863,99.97945404,2.396516709,M,11,23,138.6153107,"Northern Sumatra, Indonesia",BMKG
244,bmg2023zbsv,2023-12-23T17:02:09.394838Z,5.071499348,95.60557556,3.049732752,MLv,77,28,108.7338867,"Northern Sumatra, Indonesia",BMKG
243,bmg2023zbtc,2023-12-23T17:11:20.846936Z,2.614207506,98.47416687,3.353958992,MLv,3,26,96.05729675,"Northern Sumatra, Indonesia",BMKG
223,bmg2023zczd,2023-12-24T09:22:00.357306Z,0.529638052,98.19907379,2.900395258,M,10,23,104.6198578,"Northern Sumatra, Indonesia",BMKG
140,bmg2023ziuv,2023-12-27T14:00:47.755313Z,4.430073261,96.56601715,3.479965044,MLv,8,37,68.20792198,"Northern Sumatra, Indonesia",BMKG
136,bmg2023zjaw,2023-12-27T17:03:55.006686Z,2.360416889,96.26815033,2.966850688,MLv,20,20,189.6472778,"Northern Sumatra, Indonesia",BMKG
132,bmg2023zjbp,2023-12-27T17:25:54.649627Z,2.334809065,96.25982666,3.480476366,M,20,36,186.2127075,"Northern Sumatra, Indonesia",BMKG
113,bmg2023zjtk,2023-12-28T02:24:52.371088Z,3.360299826,96.6641922,3.838630653,MLv,10,42,84.80210876,"Northern Sumatra, Indonesia",BMKG
101,bmg2023zkkq,2023-12-28T11:07:43.25493Z,0.806985378,96.99356079,2.828858744,MLv,28,16,208.3924255,"Northern Sumatra, Indonesia",BMKG
100,bmg2023zkkx,2023-12-28T11:16:09.856234Z,1.572739005,99.49789429,3.125499424,MLv,162,41,119.678627,"Northern Sumatra, Indonesia",BMKG
84,bmg2023zkzz,2023-12-28T18:52:31.400878Z,4.523441792,97.78782654,2.943912555,MLv,2,19,164.6309204,"Northern Sumatra, Indonesia",BMKG
74,bmg2023zloa,2023-12-29T01:58:19.357847Z,1.767638564,99.12429047,3.154183982,MLv,10,39,62.22233582,"Northern Sumatra, Indonesia",BMKG
71,bmg2023zltx,2023-12-29T04:56:21.072921Z,2.169026613,98.07967377,3.647542925,MLv,44,45,55.22691345,"Northern Sumatra, Indonesia",BMKG
63,bmg2023zmdn,2023-12-29T09:48:35.636093Z,2.679350376,97.44438934,3.164872737,MLv,33,18,133.5563736,"Northern Sumatra, Indonesia",BMKG
50,bmg2023zngj,2023-12-30T00:23:16.047072Z,0.884390771,99.73852539,3.165862346,MLv,124,32,132.5198135,"Northern Sumatra, Indonesia",BMKG
9,bmg2023zowa,2023-12-30T21:25:22.500924Z,2.655830383,95.76654053,3.699970367,MLv,12,19,222.5470276,"Northern Sumatra, Indonesia",BMKG
8,bmg2023zowi,2023-12-30T21:34:51.319708Z,4.183433533,97.44974518,3.059403949,M,135,32,165.6682129,"Northern Sumatra, Indonesia",BMKG
928,bmg2024aaff,2024-01-01T02:37:24.257539Z,4.6072402,96.69286346,2.846737382,MLv,125,20,75.418396,"Northern Sumatra, Indonesia",BMKG
924,bmg2024aagr,2024-01-01T03:22:45.976115Z,4.617212772,96.61839294,3.483218848,M,10,46,59.27486229,"Northern Sumatra, Indonesia",BMKG
910,bmg2024abjn,2024-01-01T17:56:27.147185Z,2.11216259,97.85784912,2.969813363,MLv,28,44,66.03717041,"Northern Sumatra, Indonesia",BMKG
899,bmg2024achh,2024-01-02T05:56:40.954983Z,0.441557109,98.25943756,3.324794163,M,10,32,109.0890808,"Northern Sumatra, Indonesia",BMKG
859,bmg2024adol,2024-01-02T22:41:55.063389Z,4.773422241,96.18429565,3.487977184,MLv,10,29,89.50898743,"Northern Sumatra, Indonesia",BMKG
858,bmg2024adpf,2024-01-02T23:05:01.446807Z,0.014888509,99.38622284,3.125998779,MLv,12,36,61.40361023,"Northern Sumatra, Indonesia",BMKG
852,bmg2024aees,2024-01-03T06:55:40.980177Z,1.640232563,99.41401672,3.424308118,MLv,156,59,138.2941589,"Northern Sumatra, Indonesia",BMKG
